Fuel_Type,Body_Type,Transmission,Number_of_Owners,Car_Model,Price,Registration_Year,Seats,Kms_Driven,mileage(kmpl),max_power(bhp),Power Steering,Air Conditioner,Heater,Centeral Locking,Child Safety Locks,Anti Theft Device
1,1,1,1,119,1375000.0,2014,5,58621,17.05,184.0,1,1,1,1,1,1
1,2,1,1,90,450000.0,2011,5,90000,17.2,138.1,1,1,1,1,1,0
1,0,0,3,11,350000.0,2013,5,120000,21.9,88.76,1,1,1,1,0,0
1,2,0,1,135,449000.0,2017,5,120000,22.95,74.0,1,1,1,1,1,1
0,0,1,1,45,295000.0,2011,5,53165,16.95,78.9,1,1,1,1,0,0
1,2,1,1,22,1758500.0,2020,5,13500,20.37,187.74,1,1,1,1,1,1
1,2,1,1,90,1758500.0,2017,5,63255,18.19,174.5,1,1,1,1,1,1
1,2,0,1,84,475000.0,2015,5,79215,26.59,74.0,1,1,1,1,1,1
0,1,1,1,12,950000.0,2021,5,40000,17.05,118.35,1,1,1,1,0,0
1,1,0,1,38,1758500.0,2020,5,60000,16.35,167.67,1,1,1,1,1,0
0,2,0,1,117,436000.00000000006,2018,5,92721,17.0,73.75,1,1,1,1,1,1
0,0,0,1,42,252000.0,2012,5,34644,16.47,73.9,1,1,1,1,0,0
0,0,0,2,24,685000.0,2021,5,23000,21.01,81.8,1,1,1,1,1,1
0,2,0,1,13,550000.0,2015,5,100000,17.4,117.3,1,1,1,1,1,1
1,2,1,2,155,699000.0,2018,5,95000,23.8,78.9,1,1,1,1,1,1
1,2,0,1,84,750000.0,2018,5,69000,28.4,74.02,1,1,1,1,1,1
0,0,0,1,27,325000.0,2018,5,22000,24.7,47.3,1,1,1,0,1,1
1,1,1,1,61,1758500.0,2017,5,82243,15.3,258.0,1,1,1,1,1,1
0,0,0,2,11,375000.0,2013,5,63000,18.5,82.85,1,1,1,1,0,0
1,0,0,1,24,560000.0,2016,5,77177,27.39,74.0,1,1,1,1,1,1
1,2,0,1,53,590000.0,2011,5,28368,20.54,103.6,1,1,1,1,1,1
0,1,0,1,51,555000.0,2022,5,40000,19.17,71.01,1,1,1,0,1,0
0,1,1,1,119,1758500.0,2022,5,9690,14.82,189.08,1,1,1,1,1,1
0,0,0,2,145,1758500.0,2011,4,40000,26.0,35.0,0,1,1,1,0,0
0,0,0,2,52,170000.0,2011,5,80000,21.1,55.2,1,1,1,1,1,1
1,0,0,1,42,343000.0,2014,5,62761,22.07,73.9,1,1,1,1,0,0
0,0,0,1,19,544000.0,2019,5,45075,20.52,81.8,1,1,1,1,1,1
0,1,0,1,47,990000.0,2021,5,36882,16.82,108.62,1,1,1,1,1,0
0,0,0,1,8,469000.00000000006,2015,5,82030,18.9,82.0,1,1,1,1,1,1
0,0,1,1,24,716000.0,2017,5,31469,21.4,83.1,1,1,1,1,1,1
0,1,0,1,4,1000000.0,2022,5,20000,18.55,103.25,1,1,1,1,1,0
1,0,0,1,11,305000.0,2014,5,120000,21.9,88.76,1,1,1,1,0,0
1,1,1,3,101,1300000.0,2014,5,90000,15.73,174.33,1,1,1,1,1,1
2,2,0,2,86,210000.0,2011,5,100000,13.2,93.7,1,1,1,1,1,0
0,3,0,1,179,910000.0,2020,6,70000,19.01,103.2,1,1,1,1,1,1
0,0,0,1,19,225000.0,2010,5,80000,18.9,67.0,1,1,1,1,1,0
0,0,0,1,11,725000.0,2018,5,43336,18.6,81.86,1,1,1,1,1,1
1,3,0,2,156,570000.0,2018,8,120000,17.3,121.0,1,1,1,1,1,1
0,2,1,2,13,1200000.0,2020,5,40000,18.3,119.35,1,1,1,1,1,0
0,1,0,2,12,721000.0,2018,5,90000,17.0,108.5,1,1,1,1,1,1
0,0,0,1,9,775000.0,2021,5,21659,17.1,88.5,1,1,1,1,1,0
1,1,0,1,76,740000.0,2017,5,80000,24.3,88.5,1,1,1,1,1,1
0,0,1,1,24,732000.0,2018,5,63662,21.4,83.1,1,1,1,1,1,1
1,3,0,2,69,650000.0,2012,8,188000,12.99,100.0,1,1,1,1,1,0
1,2,1,1,249,1758500.0,2019,5,82058,14.47,301.73,1,1,1,1,1,1
1,1,0,1,4,850000.0,2019,5,67847,25.1,88.5,1,1,1,1,1,1
1,1,1,1,30,1650000.0,2020,5,59627,18.0,113.43,1,1,1,1,1,0
1,1,1,1,38,1758500.0,2022,5,20000,14.6,167.67,1,1,1,1,1,0
1,1,0,1,10,500000.0,2013,7,50000,15.1,140.0,1,1,1,1,1,1
1,2,0,2,84,250000.0,2011,5,110000,19.3,73.9,1,1,1,1,1,0
1,2,0,4,84,650000.0,2018,5,100000,28.4,74.02,1,1,1,1,1,1
0,2,0,2,161,175000.0,2009,5,80000,15.5,103.3,1,1,1,1,1,0
1,1,0,1,1,750000.0,2018,5,76800,21.7,98.96,1,1,1,1,1,1
0,0,1,1,24,690000.0,2017,5,71711,21.4,83.1,1,1,1,1,1,1
0,0,0,1,24,714000.0,2019,5,28406,21.4,83.1,1,1,1,1,1,1
0,2,1,1,90,1758500.0,2020,5,50000,14.67,177.46,1,1,1,1,1,1
0,0,0,1,0,492000.0,2019,5,53615,25.24,65.71,1,1,1,1,1,0
0,0,0,2,8,401000.0,2015,5,33959,18.9,82.0,1,1,1,1,1,1
0,0,0,2,9,475000.0,2016,5,65300,18.7,88.7,1,1,1,1,1,1
1,1,0,1,5,1700000.0,2020,5,49000,17.1,170.63,1,1,1,1,1,1
1,2,0,2,84,525000.0,2014,5,81000,19.3,73.9,1,1,1,1,1,0
0,0,0,3,52,175000.0,2014,5,70000,20.3,68.05,1,1,1,1,1,1
3,0,0,3,75,130000.0,2010,5,150000,11.88,62.1,1,1,1,1,1,0
1,1,0,1,112,1150000.0,2021,5,62000,0.0,0.0,1,1,1,1,1,0
1,2,0,1,53,360000.0,2013,5,110000,20.54,103.6,1,1,1,1,1,1
0,1,0,1,12,710000.0,2019,5,30000,17.0,108.5,1,1,1,1,1,1
0,0,0,2,27,150000.0,2007,5,90000,24.7,47.3,1,1,1,0,1,1
1,2,0,4,155,350000.0,2014,5,90000,25.8,98.6,1,1,1,1,1,1
0,2,1,1,40,1758500.0,2019,5,41521,15.1,178.0,1,1,1,1,1,1
0,0,0,1,105,625000.0,2019,5,76000,22.35,88.5,1,1,1,1,1,0
0,0,0,2,8,496000.0,2018,5,100977,18.9,81.86,1,1,1,1,1,1
1,3,0,1,20,899000.0,2016,7,23793,24.52,88.5,1,1,1,1,1,1
1,2,0,1,13,675000.0,2015,5,81000,25.1,98.6,1,1,1,1,1,1
1,1,0,1,259,910000.0,2021,7,43867,17.29,100.0,1,1,1,1,0,0
1,1,0,1,12,830000.0000000001,2019,5,35000,23.22,113.42,1,1,1,1,0,0
1,1,1,2,37,950000.0,2016,5,125000,17.01,126.2,1,1,1,1,1,1
0,0,0,2,8,470000.0,2019,5,83000,18.9,82.0,1,1,1,1,1,1
0,0,0,1,2,665000.0,2023,5,10000,19.01,84.82,1,1,1,1,0,0
1,2,0,1,53,360000.0,2013,5,110000,20.54,103.6,1,1,1,1,1,1
1,1,1,1,37,1758500.0,2022,5,64000,0.0,0.0,1,1,1,1,1,0
0,0,1,2,9,600000.0,2019,5,56000,18.2,88.7,1,1,1,1,1,1
1,0,0,1,11,625000.0,2015,5,75000,22.54,88.73,1,1,1,1,1,1
0,1,0,1,77,740000.0,2020,5,26633,17.5,88.7,1,1,1,1,1,1
0,0,0,2,93,142000.0,2009,5,100000,19.7,46.3,1,1,1,0,0,0
0,2,1,2,13,1200000.0,2020,5,40000,18.3,119.35,1,1,1,1,1,0
0,0,0,1,16,575000.0,2022,5,4527,20.3,68.05,1,1,1,1,1,0
0,0,1,1,98,321000.0,2017,5,25446,23.0,67.0,1,1,1,1,1,1
0,1,0,1,77,680000.0,2019,5,50923,17.5,88.7,1,1,1,1,1,1
1,1,0,1,76,825000.0,2017,5,56123,24.3,88.5,1,1,1,1,1,1
0,0,0,1,19,396000.0,2015,5,64984,20.51,67.04,1,1,1,1,1,1
0,0,1,2,24,742000.0,2019,5,77561,21.4,83.1,1,1,1,1,1,1
1,1,0,1,76,840000.0,2018,5,85123,24.3,88.5,1,1,1,1,1,1
1,2,0,1,13,851000.0,2019,5,90456,25.6,97.9,1,1,1,1,1,1
1,1,0,1,5,1300000.0,2017,5,94215,17.1,170.0,1,1,1,1,1,1
1,1,0,2,10,969999.9999999999,2016,7,76200,16.0,140.0,1,1,1,1,1,1
0,1,0,1,77,775000.0,2019,5,59000,17.5,88.7,1,1,1,1,1,1
1,2,0,1,7,700000.0,2017,5,112000,28.09,88.5,1,1,1,1,1,1
0,1,0,1,226,1100000.0,2023,5,20000,17.38,101.65,1,1,1,1,1,1
0,1,1,1,12,915000.0,2020,5,20000,17.0,108.5,1,1,1,1,1,1
0,1,1,1,118,1758500.0,2021,5,46100,17.88,147.51,1,1,1,1,1,0
0,0,0,1,24,600000.0,2020,5,51374,21.01,81.8,1,1,1,1,1,1
1,1,0,1,76,900000.0,2019,5,40000,24.3,88.5,1,1,1,1,1,1
0,0,0,2,0,400000.0,2019,5,110000,23.1,67.04,1,1,1,1,1,1
0,1,0,3,77,640000.0,2018,5,48089,17.5,88.7,1,1,1,1,1,1
0,2,0,2,13,798000.0,2018,5,51046,17.4,117.6,1,1,1,1,1,1
0,0,0,1,8,385000.0,2015,5,62134,18.9,82.0,1,1,1,1,1,1
0,0,0,1,9,484999.99999999994,2016,5,54256,18.7,88.7,1,1,1,1,1,1
0,2,0,2,7,528000.0,2017,5,118046,20.73,91.1,1,1,1,1,1,1
0,1,0,1,83,1000000.0,2021,5,44461,19.2,113.98,1,1,1,1,1,0
0,0,0,1,8,545000.0,2020,5,80000,18.9,81.86,1,1,1,1,1,1
1,3,0,2,69,835000.0,2015,8,125000,12.8,102.0,1,1,1,1,0,0
1,1,0,2,28,635000.0,2013,8,120000,12.05,120.0,1,1,1,1,1,1
0,2,0,1,7,621000.0,2017,5,70123,20.73,91.1,1,1,1,1,1,1
1,1,0,1,37,850000.0,2016,5,80000,21.38,88.7,1,1,1,1,1,1
1,1,1,1,109,1758500.0,2016,5,114756,15.26,203.2,1,1,1,1,1,1
1,3,0,1,20,899000.0,2016,7,23793,24.52,88.5,1,1,1,1,1,1
1,1,0,2,23,1200000.0,2011,7,100181,11.5,0.0,1,1,1,1,1,0
0,0,0,1,0,360000.0,2016,5,60000,21.63,67.05,1,1,1,1,1,1
0,1,0,1,30,1395000.0,2019,5,16858,16.5,138.08,1,1,1,1,1,0
1,1,0,2,122,600000.0,2017,7,80000,18.49,100.0,1,1,1,1,1,1
0,0,0,1,34,453000.0,2022,5,7414,22.25,53.26,1,1,1,1,1,0
0,0,0,1,102,534000.0,2020,5,18206,18.5,94.93,1,1,1,0,0,1
0,2,0,2,13,610000.0,2016,5,77000,17.8,117.3,1,1,1,1,1,1
1,1,0,1,1,709000.0,2019,5,56569,23.0,98.96,1,1,1,1,1,1
0,2,0,1,154,1000000.0,2021,5,44461,19.47,113.98,1,1,1,1,1,0
0,0,0,2,27,320000.0,2019,5,40000,22.05,47.33,1,1,1,0,1,0
0,2,0,1,155,725000.0,2020,5,30000,18.6,88.76,1,1,1,1,1,0
1,1,0,1,5,1150000.0,2017,5,120000,17.1,170.0,1,1,1,1,1,1
1,1,1,2,37,1010000.0,2017,5,90000,17.01,126.2,1,1,1,1,1,1
1,1,0,1,190,790000.0,2016,7,43919,21.9,98.6,1,1,1,1,1,1
1,2,1,2,64,695000.0,2016,5,72602,19.08,126.2,1,1,1,1,1,1
0,0,0,1,8,425000.0,2016,5,86000,18.9,82.0,1,1,1,1,1,1
0,0,0,1,34,425000.0,2020,5,32355,21.46,67.06,1,1,1,1,1,0
0,0,0,2,11,710000.0,2021,5,40000,21.0,81.8,1,1,1,1,1,1
0,2,0,1,13,1060000.0,2020,5,30000,18.6,119.35,1,1,1,1,1,0
1,1,1,1,119,1758500.0,2017,5,94724,17.05,184.0,1,1,1,1,1,1
1,2,1,1,262,1758500.0,2018,5,72916,19.6,190.0,1,1,1,1,1,1
0,0,0,1,19,400000.0,2016,5,100000,20.51,67.04,1,1,1,1,1,1
0,2,1,1,40,1758500.0,2019,5,41521,15.1,177.0,1,1,1,1,1,1
0,1,0,2,12,723000.0,2019,5,76065,17.0,108.5,1,1,1,1,1,1
0,0,0,2,24,790000.0,2023,5,9909,22.35,88.5,1,1,1,1,1,0
0,2,0,2,13,795000.0,2018,5,37811,17.4,117.6,1,1,1,1,1,1
1,2,1,1,82,1758500.0,2016,5,42840,20.38,143.0,1,1,1,1,1,1
0,0,0,2,14,650000.0,2018,5,70000,21.21,81.8,1,1,1,1,1,1
0,1,1,1,85,1425000.0,2022,5,8401,14.82,108.49,1,1,1,1,1,0
0,3,1,1,151,1758500.0,2022,6,16275,16.5,138.05,1,1,1,1,1,0
0,1,0,1,1,630000.0,2019,5,30000,17.0,121.36,1,1,1,1,1,1
0,1,0,1,30,1450000.0,2021,5,22289,16.8,113.43,1,1,1,1,1,0
0,0,0,1,34,285000.0,2018,5,70123,23.01,67.0,1,1,1,0,1,1
0,0,1,1,0,434999.99999999994,2018,5,70123,21.63,67.05,1,1,1,1,1,1
0,0,0,3,52,229999.99999999997,2016,5,100000,21.1,55.2,1,1,1,0,1,1
1,1,0,3,10,550000.0,2014,7,110000,15.1,140.0,1,1,1,1,1,1
1,2,0,1,117,574000.0,2017,5,99643,21.66,108.62,1,1,1,1,1,1
0,1,0,1,77,589000.0,2017,5,103116,17.5,88.7,1,1,1,1,1,1
1,2,0,1,177,350000.0,2017,5,120000,22.1,74.0,1,1,1,0,1,1
0,0,1,1,50,377000.0,2017,5,43202,23.95,67.1,1,1,1,1,1,1
0,2,0,1,117,544000.0,2018,5,57671,17.0,73.75,1,1,1,1,1,1
0,0,0,3,52,225000.0,2014,5,70000,20.3,68.05,1,1,1,0,1,1
0,1,1,1,48,1700000.0,2021,6,40000,16.56,141.0,0,0,0,0,0,0
0,2,0,2,7,600000.0,2017,5,60000,20.73,91.1,1,1,1,1,1,1
0,1,0,1,76,869999.9999999999,2021,5,60000,17.03,103.26,1,1,1,1,1,1
1,2,1,1,111,1758500.0,2019,5,74700,17.9,136.0,1,1,1,1,1,1
0,0,0,4,45,180000.0,2010,5,100000,19.81,68.05,1,1,1,1,1,1
1,1,0,1,5,1500000.0,2018,5,62000,17.1,170.63,1,1,1,1,1,1
1,2,0,2,263,270000.0,2014,5,90000,21.64,84.8,1,1,1,1,1,1
1,2,0,3,64,409999.99999999994,2013,5,120000,22.32,126.3,1,1,1,1,0,0
0,2,0,1,7,725000.0,2019,5,40000,21.56,103.25,1,1,1,1,1,1
0,1,0,2,76,900000.0,2020,5,60000,17.03,103.26,1,1,1,1,1,1
0,0,0,1,24,625000.0,2018,5,50000,21.4,83.1,1,1,1,1,1,1
0,0,0,1,24,665000.0,2019,5,42811,21.4,83.1,1,1,1,1,1,1
0,0,0,1,108,453000.0,2018,5,82558,21.63,67.0,1,1,1,1,1,1
0,2,0,1,7,750000.0,2019,5,40000,21.56,103.25,1,1,1,1,1,1
1,1,0,1,1,692000.0,2018,5,104521,23.0,98.96,1,1,1,1,1,1
0,0,0,1,24,525000.0,2018,5,95745,21.4,83.1,1,1,1,1,1,1
1,0,0,1,8,480000.0,2018,5,78000,24.0,70.0,1,1,1,1,1,1
1,2,0,3,89,250000.0,2009,5,150000,17.0,0.0,1,1,1,1,1,0
0,2,0,2,136,270000.0,2006,5,100000,11.9,144.0,1,1,1,1,1,0
0,1,1,2,67,1025000.0,2013,5,80000,11.1,158.8,1,1,1,1,0,0
1,2,0,3,64,650000.0,2016,5,90000,23.9,126.2,1,1,1,1,1,1
1,1,1,1,58,1750000.0,2013,5,60091,14.16,174.3,1,1,1,1,1,1
1,1,0,1,23,1325000.0,2012,7,170000,12.55,168.5,1,1,1,1,1,1
0,0,0,2,27,265000.0,2016,5,42000,24.7,47.3,1,1,1,1,1,1
0,1,0,1,51,675000.0,2022,5,37724,19.17,71.01,1,1,1,1,1,0
1,0,0,1,102,100000.0,2011,5,120000,20.0,68.0,1,1,1,1,0,0
1,3,0,1,20,634000.0,2014,7,100227,20.77,88.8,1,1,1,1,1,1
0,2,0,1,3,458000.0,2017,5,94112,20.14,81.86,1,1,1,1,1,1
0,1,0,1,160,940000.0,2021,5,23848,17.03,103.26,1,1,1,1,1,1
0,0,0,3,19,327000.0,2015,5,43349,20.51,67.04,1,1,1,1,1,1
1,3,0,3,20,459000.0,2012,7,64394,20.77,88.8,1,1,1,1,1,1
0,1,0,1,30,1390000.0,2021,5,17353,16.8,113.43,1,1,1,1,1,0
0,0,0,2,19,160000.0,2009,5,30000,18.9,67.0,1,1,1,1,1,0
0,0,0,1,34,445000.0,2021,5,10000,22.3,53.26,1,1,1,1,1,1
1,1,0,1,30,1525000.0,2020,5,49017,20.8,113.43,1,1,1,1,1,0
1,1,0,1,37,700000.0,2015,5,120000,21.38,88.7,1,1,1,1,1,1
0,1,0,1,30,1300000.0,2019,5,80000,16.8,113.43,1,1,1,1,1,0
0,0,0,1,19,390000.0,2018,5,50000,20.51,67.04,1,1,1,1,1,1
0,0,0,1,34,450000.0,2021,5,60000,22.3,53.26,1,1,1,1,1,1
1,0,0,2,14,450000.0,2014,5,70000,25.2,74.0,1,1,1,1,1,1
1,1,0,1,81,950000.0,2019,5,87000,23.7,98.6,1,1,1,1,1,1
1,2,1,1,22,1758500.0,2017,5,96330,18.12,190.0,1,1,1,1,1,1
1,0,0,2,14,446000.0,2015,5,81040,25.2,74.0,1,1,1,1,1,1
0,0,1,1,42,672000.0,2018,5,112625,17.21,103.5,1,1,1,1,1,1
0,0,0,1,8,500000.0,2018,5,58374,18.9,81.86,1,1,1,1,1,1
0,0,0,2,8,409000.0,2014,5,31733,18.9,82.0,1,1,1,1,1,1
1,0,0,1,24,759000.0,2019,5,49616,27.39,74.0,1,1,1,1,1,1
0,2,0,1,13,825000.0,2018,5,70000,17.4,117.6,1,1,1,1,1,1
1,2,0,1,7,670000.0,2016,5,68000,26.21,88.5,1,1,1,1,1,1
1,2,0,1,157,200000.0,2011,5,120000,23.57,70.0,1,1,1,0,1,0
0,1,0,2,1,600000.0,2015,5,50000,15.85,110.4,1,1,1,1,1,1
1,2,0,2,25,600000.0,2014,5,120000,22.7,126.24,1,1,1,1,1,1
1,1,1,1,239,1758500.0,2019,7,116544,11.0,258.0,1,1,1,1,1,1
0,0,0,1,9,325000.0,2010,5,49580,16.0,0.0,1,1,1,1,1,0
1,1,0,2,10,1195000.0,2017,7,56031,16.0,140.0,1,1,1,1,1,1
1,3,1,1,151,1758500.0,2022,7,15285,0.0,0.0,1,1,1,1,1,0
0,0,0,1,2,590000.0,2022,5,4437,19.01,84.82,1,1,1,1,0,0
0,0,0,1,19,409999.99999999994,2018,5,24590,20.51,67.04,1,1,1,1,1,1
0,0,0,1,24,700000.0,2022,5,20000,21.01,81.8,1,1,1,1,1,1
0,0,0,1,11,325000.0,2013,5,70456,18.5,82.85,1,1,1,1,0,0
0,2,0,1,154,1490000.0,2022,5,20000,19.47,113.98,1,1,1,1,1,0
0,0,0,1,11,311000.0,2013,5,120000,18.5,82.85,1,1,1,1,0,0
1,2,0,2,64,701000.0,2016,5,50889,23.9,126.2,1,1,1,1,1,1
0,0,0,1,14,371000.0,2012,5,76043,22.38,88.5,1,1,1,1,1,0
0,1,1,1,65,1758500.0,2019,5,10200,11.5,245.0,1,1,1,1,1,1
0,0,0,1,8,349000.0,2014,5,55890,18.9,82.0,1,1,1,1,1,1
0,0,0,2,9,475000.0,2016,5,81984,18.7,88.7,1,1,1,1,1,1
0,0,0,2,49,290000.0,2014,5,70123,19.4,86.8,1,1,1,1,1,1
0,0,0,1,34,445000.0,2021,5,60000,22.3,53.26,1,1,1,1,1,1
0,0,0,4,45,180000.0,2010,5,100000,19.81,68.05,1,1,1,1,1,1
0,2,0,1,7,690000.0,2019,5,40000,21.56,103.25,1,1,1,1,1,1
1,1,0,1,23,1758500.0,2018,7,90000,14.24,174.5,1,1,1,1,1,1
0,0,0,1,34,360000.0,2017,5,50000,23.01,67.0,1,1,1,1,1,1
1,2,0,1,84,475000.0,2013,5,56805,23.4,74.0,1,1,1,0,1,1
1,0,0,2,42,425000.0,2016,5,120000,20.14,88.0,1,1,1,1,1,1
0,2,0,2,13,320000.0,2011,5,120000,17.0,0.0,1,1,1,1,1,0
1,2,0,2,53,434999.99999999994,2014,5,100000,20.54,103.6,1,1,1,1,1,1
1,2,1,1,17,1758500.0,2015,5,70705,15.0,204.0,1,1,1,1,1,1
1,2,0,1,84,525000.0,2014,5,75000,19.3,73.9,1,1,1,1,1,0
0,0,0,1,98,362000.0,2020,5,17587,21.7,67.05,1,1,1,1,1,0
0,0,0,2,16,455000.0,2019,5,27153,20.3,68.0,1,1,1,1,1,1
1,2,0,1,84,380000.0,2012,5,104243,19.3,73.9,1,1,1,1,1,0
0,2,1,1,13,851000.0,2018,5,25791,18.0,117.3,1,1,1,1,1,1
1,1,0,2,23,815000.0,2010,7,120000,11.5,0.0,1,1,1,1,1,0
0,1,0,1,76,890000.0,2021,5,17580,17.03,103.26,1,1,1,1,1,1
0,1,0,1,76,811000.0,2020,5,39109,17.03,103.26,1,1,1,1,1,1
0,1,0,1,76,894999.9999999999,2022,5,20000,17.03,103.26,1,1,1,1,1,1
1,1,0,1,77,650000.0,2018,5,80000,25.5,98.6,1,1,1,1,1,1
0,0,0,1,0,590000.0,2022,5,20000,25.24,65.71,1,1,1,1,1,0
1,3,0,2,69,300000.0,2007,8,120000,12.8,102.0,1,1,1,1,0,0
0,2,1,2,13,650000.0,2016,5,70000,18.0,117.3,1,1,1,1,1,1
0,0,0,1,42,300000.0,2011,5,70000,16.47,73.9,1,1,1,1,0,0
1,1,0,1,5,1758500.0,2020,5,9106,17.1,170.0,1,1,1,1,1,1
0,2,0,1,155,579000.0,2019,5,90239,19.5,88.76,1,1,1,1,1,1
0,0,0,2,52,298000.0,2014,5,31608,20.3,68.05,1,1,1,1,1,1
0,2,0,1,155,595000.0,2019,5,58740,19.5,88.76,1,1,1,1,1,1
0,0,0,2,11,544000.0,2018,5,73398,18.6,81.83,1,1,1,1,1,1
0,2,1,1,7,894999.9999999999,2019,5,29393,20.28,103.25,1,1,1,1,1,1
0,2,0,2,136,244000.0,2008,5,150000,12.8,177.6,1,1,1,0,1,0
1,1,0,1,23,1555000.0,2013,7,150000,13.0,168.5,1,1,1,1,1,1
0,0,1,2,34,370000.0,2019,5,30000,23.01,67.0,1,1,1,1,1,1
1,1,1,1,30,1525000.0,2019,5,44354,18.0,113.43,1,1,1,1,1,0
0,0,0,2,34,290000.0,2016,5,65000,23.01,67.0,1,1,1,1,1,1
1,0,0,1,14,525000.0,2016,5,79700,28.4,74.0,1,1,1,1,1,1
0,0,0,1,24,650000.0,2019,5,30000,21.4,83.1,1,1,1,1,1,1
1,1,1,1,112,1325000.0,2021,5,45204,0.0,0.0,1,1,1,1,1,0
1,0,0,1,11,575000.0,2017,5,81000,22.54,88.73,1,1,1,1,1,1
0,0,0,2,128,590000.0,2020,5,40000,20.7,81.86,1,1,1,1,1,0
0,0,1,2,11,753000.0,2019,5,33236,17.4,81.86,1,1,1,1,1,1
0,0,0,1,24,587000.0,2019,5,47214,21.4,83.1,1,1,1,1,1,1
0,0,0,2,128,580000.0,2019,5,54670,20.7,81.86,1,1,1,1,1,0
0,2,0,2,155,530000.0,2018,5,30000,17.8,86.7,1,1,1,1,1,1
1,1,0,1,175,400000.0,2013,7,120000,15.96,62.0,1,1,1,1,0,0
0,2,0,2,135,300000.0,2016,5,120000,17.57,88.7,1,1,1,1,1,1
1,1,1,1,23,1595000.0,2015,7,125000,12.55,168.5,1,1,1,1,1,1
1,2,0,1,99,380000.0,2017,5,100000,25.83,99.0,1,1,1,1,1,1
0,0,0,2,11,625000.0,2017,5,57000,18.6,81.83,1,1,1,1,1,1
2,0,0,2,139,160000.0,2011,5,70000,16.0,59.0,1,1,1,0,0,0
1,0,0,1,42,525000.0,2017,5,120000,20.14,88.0,1,1,1,1,1,1
0,0,0,1,24,850000.0,2022,5,30000,22.35,88.5,1,1,1,1,1,0
0,1,0,1,30,1490000.0,2021,5,3844,16.8,113.43,1,1,1,1,1,0
1,2,0,4,120,190000.0,2011,5,120000,18.3,147.9,1,1,1,1,1,0
0,0,0,1,34,375000.0,2020,5,50000,21.46,67.06,1,1,1,1,1,0
0,1,0,3,67,180000.0,2008,5,120000,13.1,141.1,1,1,1,1,0,0
1,1,0,2,10,950000.0,2015,7,80000,16.0,140.0,1,1,1,1,1,1
0,0,0,1,24,713000.0,2021,5,15991,21.01,81.8,1,1,1,1,1,1
1,1,0,3,28,520000.0,2013,7,70000,12.05,120.0,1,1,1,1,1,0
1,2,1,1,84,655000.0,2017,5,72918,28.4,74.02,1,1,1,1,1,1
0,0,1,1,98,313000.0,2018,5,22982,22.5,67.0,1,1,1,1,1,1
1,0,0,1,11,575000.0,2015,5,76000,22.54,88.73,1,1,1,1,1,1
1,2,0,1,36,675000.0,2017,5,115000,21.13,108.6,1,1,1,1,1,1
1,1,0,1,76,825000.0,2018,5,73000,24.3,88.5,1,1,1,1,1,1
0,0,0,1,16,445000.0,2019,5,30000,20.3,68.0,1,1,1,1,1,1
1,0,0,2,8,350000.0,2014,5,80000,24.0,70.0,1,1,1,1,1,1
0,0,1,1,128,750000.0,2022,5,10000,20.7,81.86,1,1,1,1,1,0
0,0,1,1,128,750000.0,2022,5,10000,20.7,81.86,1,1,1,1,1,0
0,1,0,1,76,894999.9999999999,2022,5,20000,17.03,103.26,1,1,1,1,1,1
0,0,0,1,264,1758500.0,2007,5,60000,15.26,74.9,1,1,1,0,1,0
0,0,1,1,0,365000.0,2017,5,107963,26.0,65.71,1,1,1,1,1,0
1,1,0,2,15,347000.0,2012,5,121243,19.01,108.45,1,1,1,1,1,1
1,1,0,1,38,1470000.0,2020,5,100000,17.0,138.1,1,1,1,1,1,1
0,0,0,1,49,309000.0,2015,5,67194,19.4,86.8,1,1,1,1,1,1
0,2,0,2,13,586000.0,2016,5,69236,17.8,117.3,1,1,1,1,1,1
1,1,0,1,77,900000.0,2019,5,80000,25.5,98.6,1,1,1,1,1,1
0,1,0,2,5,900000.0,2018,5,90000,16.0,160.0,1,1,1,1,1,1
1,1,1,2,205,1758500.0,2016,5,81317,15.68,177.0,1,1,1,1,1,1
1,1,0,2,15,650000.0,2018,5,60000,19.87,83.8,1,1,1,1,1,1
1,0,0,3,8,275000.0,2014,5,110000,24.0,70.0,1,1,1,1,1,1
1,2,0,2,253,150000.0,2011,5,120000,19.68,67.0,1,1,1,1,1,1
1,2,1,1,22,1758500.0,2017,5,100000,20.37,187.74,1,1,1,1,1,1
0,0,0,1,14,600000.0,2018,5,57000,22.0,81.8,1,1,1,1,1,1
1,0,0,1,14,475000.0,2014,5,76000,28.4,74.0,1,1,1,1,1,1
0,0,1,2,14,801000.0,2021,5,7183,22.56,88.5,1,1,1,1,1,0
0,1,1,3,37,1574000.0,2021,5,6165,0.0,0.0,1,1,1,1,1,0
1,2,0,2,36,350000.0,2012,5,85000,20.5,103.5,1,1,1,1,1,0
3,0,0,1,2,590000.0,2022,5,4437,0.0,72.0,1,1,1,1,0,0
0,0,0,1,11,532000.0,2016,5,34217,18.6,81.83,1,1,1,1,1,1
0,0,0,1,42,525000.0,2017,5,80101,16.47,74.0,1,1,1,1,1,1
0,2,0,3,181,170000.0,2007,5,150000,13.5,130.0,1,1,1,1,1,0
0,0,0,1,176,225000.0,2012,5,50000,19.0,66.1,1,1,1,1,1,0
0,0,0,1,19,250000.0,2011,5,72580,21.79,67.05,1,1,1,1,1,1
1,2,0,4,64,300000.0,2012,5,120000,22.32,126.32,1,1,1,1,1,1
